year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
1581,1580,1500,1,1,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1582,1580,1500,8,8,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1582,1580,1500,1,NA,Niedernhall,Stuttgart,Baden-Wurttemberg,Germany,9.61854,49.2861,Midelfort (1972)
1582,1580,1500,38,38,Reute,Freiburg,Baden-Wurttemberg,Germany,7.82609,48.0833,Midelfort (1972)
1582,1580,1500,3,3,Freiburg,Freiburg,Baden-Wurttemberg,Germany,7.8421,47.999,Midelfort (1972)
1582,1580,1500,1,NA,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1582,1580,1500,5,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1583,1580,1500,12,12,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1583,1580,1500,13,13,Horb am Neckar,Karlsruhe,Baden-Wurttemberg,Germany,8.68485,48.4421,Midelfort (1972)
1583,1580,1500,6,6,Rottweil,Freiburg,Baden-Wurttemberg,Germany,8.63162,48.1611,Midelfort (1972)
1583,1580,1500,25,25,Wiesensteig,Stuttgart,Baden-Wurttemberg,Germany,9.62756,48.5652,Midelfort (1972)
1583,1580,1500,15,15,Hechingen,Tubingen,Baden-Wurttemberg,Germany,8.96136,48.3539,Midelfort (1972)
1583,1580,1500,2,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1583,1580,1500,1,1,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1584,1580,1500,2,NA,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1584,1580,1500,1,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1585,1580,1500,7,7,Bad Waldsee,Tubingen,Baden-Wurttemberg,Germany,9.75328,47.9227,Midelfort (1972)
1585,1580,1500,9,9,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1585,1580,1500,2,2,Rottweil,Freiburg,Baden-Wurttemberg,Germany,8.63162,48.1611,Midelfort (1972)
1586,1580,1500,1,0,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1586,1580,1500,16,16,Bad Waldsee,Tubingen,Baden-Wurttemberg,Germany,9.75328,47.9227,Midelfort (1972)
1586,1580,1500,1,1,Heilbronn,Stuttgart,Baden-Wurttemberg,Germany,9.21088,49.1427,Midelfort (1972)
1586,1580,1500,2,2,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1586,1580,1500,1,1,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1586,1580,1500,22,22,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1587,1580,1500,25,25,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1587,1580,1500,2,2,Riedlingen,Tubingen,Baden-Wurttemberg,Germany,9.47133,48.1596,Midelfort (1972)
1587,1580,1500,1,1,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
1587,1580,1500,2,2,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
1587,1580,1500,1,1,Ettlingen,Karlsruhe,Baden-Wurttemberg,Germany,8.39802,48.9432,Midelfort (1972)
1587,1580,1500,5,5,Unlingen,Tubingen,Baden-Wurttemberg,Germany,9.51956,48.167,Midelfort (1972)
1586,1580,1500,7,7,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1588,1580,1500,4,0,Neuenburg,Karlsruhe,Baden-Wurttemberg,Germany,8.588,48.8484,Midelfort (1972)
1588,1580,1500,1,1,Rottweil,Freiburg,Baden-Wurttemberg,Germany,8.63162,48.1611,Midelfort (1972)
1588,1580,1500,3,1,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1588,1580,1500,1,NA,Ellwangen,Stuttgart,Baden-Wurttemberg,Germany,10.1302,48.9627,Midelfort (1972)
1588,1580,1500,6,6,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1589,1580,1500,2,2,Rottweil,Freiburg,Baden-Wurttemberg,Germany,8.63162,48.1611,Midelfort (1972)
1589,1580,1500,5,5,Horb am Neckar,Karlsruhe,Baden-Wurttemberg,Germany,8.68485,48.4421,Midelfort (1972)
1589,1580,1500,17,17,Bernau im Schwarzwald,Freiburg,Baden-Wurttemberg,Germany,8.06365,47.7925,Midelfort (1972)
1589,1580,1500,2,2,Balingen,Tubingen,Baden-Wurttemberg,Germany,8.84953,48.2748,Midelfort (1972)
1589,1580,1500,1,1,Giengen,Stuttgart,Baden-Wurttemberg,Germany,10.2392,48.6224,Midelfort (1972)
1589,1580,1500,2,2,Schomberg,Tubingen,Baden-Wurttemberg,Germany,8.75791,48.2069,Midelfort (1972)
1589,1580,1500,1,NA,Biberach,Tubingen,Baden-Wurttemberg,Germany,9.79015,48.0951,Midelfort (1972)
1589,1580,1500,1,1,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Midelfort (1972)
1589,1580,1500,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1589,1580,1500,2,NA,Hirsau,Karlsruhe,Baden-Wurttemberg,Germany,8.73312,48.7359,Midelfort (1972)
1589,1580,1500,1,NA,Bebenhausen,Tubingen,Baden-Wurttemberg,Germany,9.05855,48.5606,Midelfort (1972)
1589,1580,1500,2,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1589,1580,1500,3,3,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1589,1580,1500,1,NA,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1589,1580,1500,1,1,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1589,1580,1500,3,3,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Midelfort (1972)
1580,1580,1500,4,4,Leutkirch im Allgau,NA,Baden-Wurttemberg,Germany,NA,NA,Midelfort (1972)
1580,1580,1500,9,9,Wangen im Allgau,NA,Baden-Wurttemberg,Germany,NA,NA,Midelfort (1972)
1592,1590,1500,5,5,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1595,1590,1500,2,NA,Lauffen,Stuttgart,Baden-Wurttemberg,Germany,9.14601,49.072,Midelfort (1972)
1590,1590,1500,1,1,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Midelfort (1972)
1590,1590,1500,3,3,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1590,1590,1500,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1590,1590,1500,1,NA,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
1590,1590,1500,1,1,Bad Rappenau,Stuttgart,Baden-Wurttemberg,Germany,9.10202,49.2402,Midelfort (1972)
1590,1590,1500,1,1,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Midelfort (1972)
1590,1590,1500,1,0,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Midelfort (1972)
1590,1590,1500,2,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1590,1590,1500,3,3,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1590,1590,1500,3,3,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
1590,1590,1500,10,9,Freudenberg am Main,Stuttgart,Baden-Wurttemberg,Germany,9.32665,49.7541,Midelfort (1972)
1591,1590,1500,1,1,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
1591,1590,1500,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Midelfort (1972)
1591,1590,1500,1,1,Niederstetten,Stuttgart,Baden-Wurttemberg,Germany,9.91944,49.3995,Midelfort (1972)
1591,1590,1500,1,NA,Baden-Baden,Karlsruhe,Baden-Wurttemberg,Germany,8.22852,48.7656,Midelfort (1972)
1591,1590,1500,1,1,Schwabisch Hall,Stuttgart,Baden-Wurttemberg,Germany,9.73726,49.1125,Midelfort (1972)
1591,1590,1500,1,1,Rottweil,Freiburg,Baden-Wurttemberg,Germany,8.63162,48.1611,Midelfort (1972)
1591,1590,1500,1,1,Riedlingen,Tubingen,Baden-Wurttemberg,Germany,9.47133,48.1596,Midelfort (1972)
1591,1590,1500,3,NA,Biberach,Tubingen,Baden-Wurttemberg,Germany,9.79015,48.0951,Midelfort (1972)
1592,1590,1500,14,14,Ingelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.65725,49.2997,Midelfort (1972)
1592,1590,1500,1,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1592,1590,1500,3,3,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1592,1590,1500,3,3,Niedernhall,Stuttgart,Baden-Wurttemberg,Germany,9.61854,49.2861,Midelfort (1972)
1592,1590,1500,4,1,Reichenbach am Heuberg,Freiburg,Baden-Wurttemberg,Germany,8.84119,48.1334,Midelfort (1972)
1593,1590,1500,2,2,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
1593,1590,1500,10,NA,Oberndorf am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.57658,48.2946,Midelfort (1972)
1593,1590,1500,4,4,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1594,1590,1500,1,NA,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Midelfort (1972)
1594,1590,1500,2,2,Schwabisch Hall,Stuttgart,Baden-Wurttemberg,Germany,9.73726,49.1125,Midelfort (1972)
1594,1590,1500,2,2,Heilbronn,Stuttgart,Baden-Wurttemberg,Germany,9.21088,49.1427,Midelfort (1972)
1594,1590,1500,9,4,Crailsheim,Stuttgart,Baden-Wurttemberg,Germany,10.0634,49.1337,Midelfort (1972)
1594,1590,1500,1,NA,Sachsenheim,Stuttgart,Baden-Wurttemberg,Germany,9.06432,48.9604,Midelfort (1972)
1594,1590,1500,6,6,Uberlingen,Tubingen,Baden-Wurttemberg,Germany,9.17028,47.7662,Midelfort (1972)
1595,1590,1500,7,7,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
1595,1590,1500,5,5,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Midelfort (1972)
1595,1590,1500,6,6,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1595,1590,1500,1,1,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Midelfort (1972)
1595,1590,1500,1,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1595,1590,1500,1,1,Weil der Stadt,Stuttgart,Baden-Wurttemberg,Germany,8.87274,48.7536,Midelfort (1972)
1596,1590,1500,36,36,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1596,1590,1500,12,12,Kenzingen,Freiburg,Baden-Wurttemberg,Germany,7.76968,48.1955,Midelfort (1972)
1596,1590,1500,4,4,Endingen,Freiburg,Baden-Wurttemberg,Germany,7.70059,48.1437,Midelfort (1972)
1596,1590,1500,13,13,Trochtelfingen,Tubingen,Baden-Wurttemberg,Germany,9.23991,48.3091,Midelfort (1972)
1596,1590,1500,2,2,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
1596,1590,1500,5,5,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1596,1590,1500,1,0,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Midelfort (1972)
1596,1590,1500,3,NA,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
1596,1590,1500,1,1,Riedlingen,Tubingen,Baden-Wurttemberg,Germany,9.47133,48.1596,Midelfort (1972)
1596,1590,1500,1,NA,Rammersweier,Freiburg,Baden-Wurttemberg,Germany,7.96909,48.4821,Midelfort (1972)
1596,1590,1500,1,1,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
1597,1590,1500,1,1,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1597,1590,1500,1,1,Vohringen,Freiburg,Baden-Wurttemberg,Germany,8.66422,48.3346,Midelfort (1972)
1597,1590,1500,1,1,Boll,Stuttgart,Baden-Wurttemberg,Germany,9.61378,48.6406,Midelfort (1972)
1597,1590,1500,1,0,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
1597,1590,1500,1,NA,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Midelfort (1972)
1597,1590,1500,6,4,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1598,1590,1500,17,11,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1598,1590,1500,2,2,Schiltach,Freiburg,Baden-Wurttemberg,Germany,8.34689,48.2918,Midelfort (1972)
1598,1590,1500,1,1,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1598,1590,1500,1,1,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1598,1590,1500,15,15,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
1598,1590,1500,1,1,Haigerloch,Tubingen,Baden-Wurttemberg,Germany,8.79197,48.3667,Midelfort (1972)
1598,1590,1500,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1598,1590,1500,1,NA,Bad Herrenalb,Karlsruhe,Baden-Wurttemberg,Germany,8.43967,48.7988,Midelfort (1972)
1598,1590,1500,1,0,Balingen,Tubingen,Baden-Wurttemberg,Germany,8.84953,48.2748,Midelfort (1972)
1599,1590,1500,10,10,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1599,1590,1500,2,NA,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Midelfort (1972)
1599,1590,1500,6,6,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
1599,1590,1500,18,18,Freiburg,Freiburg,Baden-Wurttemberg,Germany,7.8421,47.999,Midelfort (1972)
1599,1590,1500,2,1,Horb am Neckar,Karlsruhe,Baden-Wurttemberg,Germany,8.68485,48.4421,Midelfort (1972)
1599,1590,1500,1,NA,Rammersweier,Freiburg,Baden-Wurttemberg,Germany,7.96909,48.4821,Midelfort (1972)
1599,1590,1500,1,NA,Beilstein,Stuttgart,Baden-Wurttemberg,Germany,9.31295,49.0417,Midelfort (1972)
1599,1590,1500,6,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1607,1600,1600,1,NA,Alpirsbach,Karlsruhe,Baden-Wurttemberg,Germany,8.4017,48.3436,Midelfort (1972)
1600,1600,1600,2,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Midelfort (1972)
1600,1600,1600,5,4,Bad Wurzach,Tubingen,Baden-Wurttemberg,Germany,9.89383,47.9082,Midelfort (1972)
1600,1600,1600,2,0,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1600,1600,1600,7,7,Oberndorf am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.57658,48.2946,Midelfort (1972)
1600,1600,1600,17,17,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1600,1600,1600,1,NA,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1600,1600,1600,1,NA,Dornstetten,Karlsruhe,Baden-Wurttemberg,Germany,8.49816,48.4717,Midelfort (1972)
1600,1600,1600,5,NA,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1601,1600,1600,2,2,Lauda-Konigshofen,Stuttgart,Baden-Wurttemberg,Germany,9.70038,49.5651,Midelfort (1972)
1601,1600,1600,2,2,Marbach am Neckar,Stuttgart,Baden-Wurttemberg,Germany,9.2646,48.9396,Midelfort (1972)
1601,1600,1600,2,2,Krautheim,Stuttgart,Baden-Wurttemberg,Germany,9.63439,49.3827,Midelfort (1972)
1601,1600,1600,7,7,Lauda-Konigshofen,Stuttgart,Baden-Wurttemberg,Germany,9.70038,49.5651,Midelfort (1972)
1601,1600,1600,2,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1601,1600,1600,1,0,Beilstein,Stuttgart,Baden-Wurttemberg,Germany,9.31295,49.0417,Midelfort (1972)
1601,1600,1600,15,15,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1601,1600,1600,5,3,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1601,1600,1600,11,11,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1601,1600,1600,2,NA,Schwabisch Gmund,Stuttgart,Baden-Wurttemberg,Germany,9.80457,48.7994,Midelfort (1972)
1601,1600,1600,3,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1602,1600,1600,1,0,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1602,1600,1600,1,1,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1602,1600,1600,1,0,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Midelfort (1972)
1602,1600,1600,5,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1602,1600,1600,1,NA,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
1602,1600,1600,1,NA,Neuenstadt am Kocher,Stuttgart,Baden-Wurttemberg,Germany,9.33581,49.2348,Midelfort (1972)
1602,1600,1600,1,NA,Waiblingen,Stuttgart,Baden-Wurttemberg,Germany,9.31857,48.8294,Midelfort (1972)
1603,1600,1600,13,13,Freiburg,Freiburg,Baden-Wurttemberg,Germany,7.8421,47.999,Midelfort (1972)
1603,1600,1600,3,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1603,1600,1600,1,NA,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
1603,1600,1600,1,1,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1603,1600,1600,6,6,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1603,1600,1600,2,2,Freudenstadt,Karlsruhe,Baden-Wurttemberg,Germany,8.418,48.4645,Midelfort (1972)
1603,1600,1600,1,1,Lauda-Konigshofen,Stuttgart,Baden-Wurttemberg,Germany,9.70038,49.5651,Midelfort (1972)
1603,1600,1600,2,2,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
1603,1600,1600,2,2,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1603,1600,1600,3,3,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Midelfort (1972)
1603,1600,1600,2,1,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1603,1600,1600,1,NA,Beilstein,Stuttgart,Baden-Wurttemberg,Germany,9.31295,49.0417,Midelfort (1972)
1603,1600,1600,1,NA,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Midelfort (1972)
1603,1600,1600,1,NA,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Midelfort (1972)
1603,1600,1600,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1603,1600,1600,2,2,Rosenfeld,Tubingen,Baden-Wurttemberg,Germany,8.72004,48.2874,Midelfort (1972)
1604,1600,1600,1,0,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Midelfort (1972)
1604,1600,1600,1,NA,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Midelfort (1972)
1604,1600,1600,1,1,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1604,1600,1600,1,NA,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1604,1600,1600,1,NA,Dornstetten,Karlsruhe,Baden-Wurttemberg,Germany,8.49816,48.4717,Midelfort (1972)
1604,1600,1600,2,2,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1604,1600,1600,14,14,Geislingen an der Steige,Stuttgart,Baden-Wurttemberg,Germany,9.82945,48.6215,Midelfort (1972)
1604,1600,1600,1,NA,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
1604,1600,1600,1,NA,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Midelfort (1972)
1605,1600,1600,5,5,Bad Waldsee,Tubingen,Baden-Wurttemberg,Germany,9.75328,47.9227,Midelfort (1972)
1605,1600,1600,1,NA,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Midelfort (1972)
1605,1600,1600,1,NA,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
1605,1600,1600,16,16,Horb am Neckar,Karlsruhe,Baden-Wurttemberg,Germany,8.68485,48.4421,Midelfort (1972)
1605,1600,1600,6,6,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1605,1600,1600,1,0,Lichtenau,Karlsruhe,Baden-Wurttemberg,Germany,8.00684,48.7254,Midelfort (1972)
1605,1600,1600,1,NA,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Midelfort (1972)
1605,1600,1600,1,NA,Besigheim,Stuttgart,Baden-Wurttemberg,Germany,9.14839,48.9988,Midelfort (1972)
1606,1600,1600,2,NA,Oberndorf am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.57658,48.2946,Midelfort (1972)
1606,1600,1600,1,NA,Wildberg,Karlsruhe,Baden-Wurttemberg,Germany,8.7411,48.6246,Midelfort (1972)
1606,1600,1600,1,1,Besigheim,Stuttgart,Baden-Wurttemberg,Germany,9.14839,48.9988,Midelfort (1972)
1607,1600,1600,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1607,1600,1600,1,NA,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Midelfort (1972)
1607,1600,1600,1,NA,Dornhan,Freiburg,Baden-Wurttemberg,Germany,8.50887,48.3493,Midelfort (1972)
1607,1600,1600,1,NA,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Midelfort (1972)
1608,1600,1600,16,12,Offenburg,Freiburg,Baden-Wurttemberg,Germany,7.9498,48.4735,Midelfort (1972)
1608,1600,1600,1,NA,Weingarten,Tubingen,Baden-Wurttemberg,Germany,9.63798,47.8096,Midelfort (1972)
1608,1600,1600,6,6,Dornhan,Freiburg,Baden-Wurttemberg,Germany,8.50887,48.3493,Midelfort (1972)
1608,1600,1600,2,2,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Midelfort (1972)
1608,1600,1600,1,NA,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Midelfort (1972)
1608,1600,1600,4,4,Uberlingen,Tubingen,Baden-Wurttemberg,Germany,9.17028,47.7662,Midelfort (1972)
1609,1600,1600,21,21,Oberndorf am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.57658,48.2946,Midelfort (1972)
1609,1600,1600,4,4,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
1609,1600,1600,7,4,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Midelfort (1972)
1609,1600,1600,1,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1609,1600,1600,1,NA,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Midelfort (1972)
1609,1600,1600,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1609,1600,1600,1,NA,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Midelfort (1972)
1609,1600,1600,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
1609,1600,1600,2,NA,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
1610,1610,1600,2,1,Heilbronn,Stuttgart,Baden-Wurttemberg,Germany,9.21088,49.1427,Midelfort (1972)
1610,1610,1600,5,3,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Midelfort (1972)
1610,1610,1600,3,1,Backnang,Stuttgart,Baden-Wurttemberg,Germany,9.43418,48.9471,Midelfort (1972)
1610,1610,1600,8,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
1610,1610,1600,8,8,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Midelfort (1972)
1610,1610,1600,3,3,Heilbronn,Stuttgart,Baden-Wurttemberg,Germany,9.21088,49.1427,Midelfort (1972)
1611,1610,1600,2,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
